FacName,CDName,FacAddress,Borough,ZipCode,Lon,Lat,FT_Decode
HEAVENLY LINK/ TREY WHITFIELD,BROOKLYN COMMUNITY DISTRICT 16,326 Junius St,BK,11212,-73.90255511,40.66692172,Group Day Care - Private
THE ROCKEFELLER UNIVERSITY,MANHATTAN COMMUNITY DISTRICT 8,1230 York Ave,MN,10065,-73.95573616,40.76254627,Group Day Care - Private
LURIA ACADEMY,BROOKLYN COMMUNITY DISTRICT 8,535 Dean St,BK,11217,-73.97269581,40.6817486,Group Day Care - Private
YAI/NYL CLEARVIEW SCHOOL ANNEX,QUEENS COMMUNITY DISTRICT 7,123-07 22 Ave,QN,11356,-73.84481115,40.78036245,Group Day Care - Private
ST. ANTHONY-ST. ALPHONSUS SCHOOL,BROOKLYN COMMUNITY DISTRICT 1,725 Leonard St,BK,11222,-73.9533407,40.72952324,Group Day Care - Private
"KONVA,INC.",STATEN ISLAND COMMUNITY DISTRICT 2,990 Hylan Blvd,SI,10305,-74.07572023,40.59764587,Group Day Care - Private
"COMMITTEE FOR EARLY CHILDHOOD DEVELOPMENT D.C.C.,INC.",QUEENS COMMUNITY DISTRICT 12,117-21 Sutphin Blvd,QN,11436,-73.79164885,40.68006456,Head Start Center - Public
"WORLD OF WONDERS, INC.",BROOKLYN COMMUNITY DISTRICT 11,7219 New Utrecht Ave,BK,11228,-73.99915353,40.61747177,Group Day Care - Private
"THE OLIVE TREEHOUSE GROUP, LLC",BROOKLYN COMMUNITY DISTRICT 6,428 7 Ave,BK,11215,-73.9845187,40.66376978,Group Day Care - Private
IT'S A SMALL WORLD AFTER ALL CHILD CARE INC.,BRONX COMMUNITY DISTRICT 6,647 E 180 St,BX,10457,-73.89000992,40.84893096,Group Day Care - Private
"URBAN STRATEGIES, INC.",BROOKLYN COMMUNITY DISTRICT 5,255 Atkins Ave,BK,11208,-73.87807242,40.67272829,Group Day Care - Corporate
"BEDFORD STUYVESANT EARLY CHILDHOOD DEVELOPMENT CENTER, INC.",BROOKLYN COMMUNITY DISTRICT 3,275 Marcus Garvey Blvd,BK,11221,-73.93755835,40.68795181,Head Start Center - Public
HAPPY DRAGON CHILDREN'S LEARNING CENTER #2,QUEENS COMMUNITY DISTRICT 7,143-30 Cherry Ave,QN,11355,-73.81926963,40.75591619,Group Day Care - Private
ST. STANISLAUS KOSTKA SCHOOL,BROOKLYN COMMUNITY DISTRICT 1,189 Driggs Ave,BK,11222,-73.94561058,40.72272932,Group Day Care - Private
"MOST TERRIFIC CHILD, INC",STATEN ISLAND COMMUNITY DISTRICT 1,555 Tompkins Ave,SI,10305,-74.07104056,40.61261898,Group Day Care - Private
COMPREHENSIVE KIDS DEVELOPMENTAL SCHOOL,MANHATTAN COMMUNITY DISTRICT 3,383-387 Grand St,MN,10002,-73.98807792,40.71540207,Group Day Care - Private
"TR LITTLE PEOPLE, LTD",MANHATTAN COMMUNITY DISTRICT 8,127 E 90 St,MN,10128,-73.95391751,40.78238728,Group Day Care - Private
TALMUD TORAH TOLDOS HILLEL-KRA,BROOKLYN COMMUNITY DISTRICT 1,631 Bedford Ave,BK,11211,-73.95877318,40.70236865,Group Day Care - Private
"LOLLY'S EARLY CHILDHOOD CENTER,INC",QUEENS COMMUNITY DISTRICT 2,5-44 47 Ave,QN,11101,-73.95386009,40.7453991,Group Day Care - Private
YESHIVA BETH YEHUDE V CHAIM DB,BROOKLYN COMMUNITY DISTRICT 1,52 Keap St,BK,11249,-73.96263969,40.70191983,Group Day Care - Private
"BEDFORD STUYVESANT EARLY CHILDHOOD DEVELOPMENT CENTER, INC.",BROOKLYN COMMUNITY DISTRICT 2,5 Quincy St,BK,11238,-73.96111252,40.68610946,Head Start Center - Public
YESHIVA RUGATH HABOSEM SCHOOL,BROOKLYN COMMUNITY DISTRICT 1,171 Hooper St,BK,11211,-73.95796385,40.70468494,Group Day Care - Private
"JACKSON HEIGHTS EARLY LEARNING CENTER ANNEX,INC",QUEENS COMMUNITY DISTRICT 3,79-10 34 Ave,QN,11372,-73.88728441,40.75303849,Group Day Care - Private
RIZE & SHINE CHILDCARE CENTER INC.,BROOKLYN COMMUNITY DISTRICT 16,512 Rockaway Ave,BK,11212,-73.91049898,40.66753203,Group Day Care - Private
BRONX-MANHATTAN SDA SCHOOL,BRONX COMMUNITY DISTRICT 4,1440 Plimpton Ave,BX,10452,-73.92185633,40.84380511,Group Day Care - Private
CROSSWAY CHRISTIAN ACADEMY,BRONX COMMUNITY DISTRICT 10,2730 Bruckner Blvd,BX,10465,-73.8330355,40.82964133,Group Day Care - Private
GLAD TIDINGS ACADEMY,BRONX COMMUNITY DISTRICT 7,2 Van Cortlandt Ave E,BX,10468,-73.8874543,40.87679269,Group Day Care - Private
HEBREW DAY NURSERY,BRONX COMMUNITY DISTRICT 11,2126 Barnes Ave,BX,10462,-73.86349738,40.85419992,Group Day Care - Private
"BRIGHT HORIZONS CHILDREN'S CENTER, LLC",MANHATTAN COMMUNITY DISTRICT 1,20 Pine St,MN,10005,-74.00973494,40.70772792,Group Day Care - Private
MAGNA'S DAY CARE CENTER,BROOKLYN COMMUNITY DISTRICT 9,1662 Carroll St,BK,11213,-73.93207837,40.66589169,Group Day Care - Private
"BLUE SKY DAY CARE, INC.",BROOKLYN COMMUNITY DISTRICT 12,850 50 St,BK,11220,-74.0025763,40.64014645,Group Day Care - Private
"BEDFORD STUYVESANT EARLY CHILDHOOD DEVELOPMENT CENTER, INC",BROOKLYN COMMUNITY DISTRICT 3,971 Dekalb Ave,BK,11221,-73.93569957,40.69354463,Head Start Center - Public
"KIDSZONE, INC.",QUEENS COMMUNITY DISTRICT 11,252-20 Northern Blvd,QN,11362,-73.73560368,40.76994767,Group Day Care - Private
"BLUE RIBBON DAY CARE CENTER,INC.",BROOKLYN COMMUNITY DISTRICT 5,984 Sutter Ave,BK,11208,-73.88237245,40.6710859,Group Day Care - Private
ELADIA'S KIDS PARENT LLC,BROOKLYN COMMUNITY DISTRICT 6,147 5 Ave,BK,11217,-73.97906784,40.67800881,Group Day Care - Private
"MINIVENTURES OF N Y, INC.",BRONX COMMUNITY DISTRICT 1,433 E 148 St,BX,10455,-73.91652185,40.81488306,Group Day Care - Private
Y A I/NEW YORK LEAGUE FOR EARLY LEARNING,BRONX COMMUNITY DISTRICT 6,2465 Bathgate Ave,BX,10458,-73.88912679,40.858317,Group Day Care - Private
OUR LADY OF SOLACE SCHOOL,BRONX COMMUNITY DISTRICT 11,1804 Holland Ave,BX,10462,-73.86415415,40.84589795,Group Day Care - Private
"LITTLE BIRDS DAY CARE CENTER,LLC.",BROOKLYN COMMUNITY DISTRICT 5,490 Linwood St,BK,11208,-73.88272524,40.67341383,Group Day Care - Private
"PICKWICK SCHOOL, INC.",QUEENS COMMUNITY DISTRICT 8,151-15 85 Drive,QN,11432,-73.80668313,40.70997316,Group Day Care - Private
"PICKWICK SCHOOL, INC. INFANT/TODDLER",QUEENS COMMUNITY DISTRICT 8,151-15 85 Drive,QN,11432,-73.80668313,40.70997316,Group Day Care - Private
"LATINO PASTORAL ACTION CENTER, INC.",BRONX COMMUNITY DISTRICT 4,15 E Clarke Pl,BX,10452,-73.91828856,40.83832969,Group Day Care - Private
"BEDFORD STUYVESANT EARLY CHILDHOOD DEVELOPMENT CENTER, INC.",BROOKLYN COMMUNITY DISTRICT 3,260 Jefferson Ave,BK,11216,-73.94717865,40.6833756,Head Start Center - Public
SACRED HEART PRIVATESCHOOL,BRONX COMMUNITY DISTRICT 10,1651 Zerega Ave,BX,10462,-73.85074886,40.83928035,Group Day Care - Private
"SAGE GARDEN, THE",BRONX COMMUNITY DISTRICT 12,3020 Paulding Ave,BX,10469,-73.85823255,40.87023909,Group Day Care - Private
"SETON FOUNDATION FOR LEARNING,INC.",STATEN ISLAND COMMUNITY DISTRICT 2,850 Hylan Blvd,SI,10305,-74.0702489,40.59961462,Group Day Care - Private
ST. ADALBERT SCHOOL,BRONX COMMUNITY DISTRICT 1,419 E 155 St,BX,10455,-73.91493278,40.82013529,Group Day Care - Private
BRONX DAY CARE,BRONX COMMUNITY DISTRICT 6,559 E Tremont Ave,BX,10457,-73.89483886,40.84669029,Group Day Care - Private
PERLA'S DAYCARE CENTER INC.,BROOKLYN COMMUNITY DISTRICT 15,2167 Coney Island Ave,BK,11223,-73.96129343,40.60426828,Group Day Care - Private
NEW YORK LEAGUE FOR EARLY LEARNING,QUEENS COMMUNITY DISTRICT 7,124-06 14 Ave,QN,11356,-73.84350367,40.78512829,Group Day Care - Private
YES WE CAN DAY CARE CENTER INC.,BROOKLYN COMMUNITY DISTRICT 16,185 Hegeman Ave,BK,11212,-73.90507472,40.65682578,Group Day Care - Private
THE BARCLAY STREET SCHOOL LTD.,MANHATTAN COMMUNITY DISTRICT 1,6 Barclay St,MN,10007,-74.00914403,40.7122184,Group Day Care - Private
"BRIGHTSIDE ACADEMY,INC.",BRONX COMMUNITY DISTRICT 11,2901 White Plains Rd,BX,10467,-73.86762621,40.86837288,Group Day Care - Public
"LITTLE ANGEL DAY CARE CENTER VI, INC",BROOKLYN COMMUNITY DISTRICT 8,272 Troy Ave,BK,11213,-73.93686849,40.67012961,Group Day Care - Private
"I LOVE ME EARLY CHILDHOOD CENTER, INC.",BROOKLYN COMMUNITY DISTRICT 5,93 Norwood Ave,BK,11208,-73.87954098,40.68396695,Group Day Care - Private
BROOKLYN HEIGHTS MONTESSORI SCHOOL,BROOKLYN COMMUNITY DISTRICT 2,185 Court St,BK,11201,-73.99294706,40.68788893,Group Day Care - Private
"UNITED CEREBRAL PALSY OF NEW YORK CITY, INC.",BROOKLYN COMMUNITY DISTRICT 14,160 Lawrence Ave,BK,11230,-73.97321031,40.63059698,Group Day Care - Private
"BRIGHTSIDE ACADEMY, INC.",BRONX COMMUNITY DISTRICT 2,1093 Southern Blvd.,BX,10459,-73.89228108,40.82584733,Group Day Care - Public
HCHC INC.,BROOKLYN COMMUNITY DISTRICT 4,1441 Broadway,BK,11221,-73.91937751,40.68826988,Group Day Care - Private
"EASTER SEALS NEW YORK, INC.",BRONX COMMUNITY DISTRICT 11,2433 E Tremont Ave,BX,10461,-73.85214992,40.84306163,Group Day Care - Public
"URBAN STRATEGIES, INC",BROOKLYN COMMUNITY DISTRICT 5,1091 Sutter Ave,BK,11208,-73.87812385,40.67220135,Group Day Care - Public
"IMAGINE EARLY LEARNING CENTERS, LLC",BROOKLYN COMMUNITY DISTRICT 2,85 Adams St,BK,11201,-73.98822463,40.70173865,Group Day Care - Private
BUSHWICK UNITED HOUSING DEVELOPMENT FUND CORPORATION,BROOKLYN COMMUNITY DISTRICT 4,331 Central Ave,BK,11221,-73.91883849,40.69563647,Head Start Center - Public
HCHC INC.,BROOKLYN COMMUNITY DISTRICT 9,165 E 46 St,BK,11203,-73.93468843,40.65819959,Group Day Care - Private
FORDHAM BEDFORD HOUSING CORPORATION,BRONX COMMUNITY DISTRICT 6,2348 Webster Ave,BX,10458,-73.89452928,40.8572928,Group Day Care - Public
"NEW LIFE IN CHRIST MINISTRIES, INC.",BROOKLYN COMMUNITY DISTRICT 3,814 Marcy Ave,BK,11216,-73.94758066,40.6856814,Group Day Care - Private
CONGREGATION B'NAI ISRAEL OF STATEN ISLAND,STATEN ISLAND COMMUNITY DISTRICT 3,45 Twombly Ave,SI,10306,-74.13287269,40.55892243,Group Day Care - Private
"FORT GEORGE COMMUNITY ENRICHMENT CENTER, INC.",MANHATTAN COMMUNITY DISTRICT 12,601 W 186 St,MN,10033,-73.93164902,40.85271516,Head Start Center - Public
CONGREGATION ATERES MORDECHI.,STATEN ISLAND COMMUNITY DISTRICT 2,1911 Richmond Ave,SI,10314,-74.16268053,40.60122273,Group Day Care - Private
HCHC INC.,BROOKLYN COMMUNITY DISTRICT 9,624 Schenectady Ave,BK,11203,-73.93435298,40.65846289,Group Day Care - Private
"ASSOCIATION FOR THE HELP OF RETARDED CHILDREN, INC.",BROOKLYN COMMUNITY DISTRICT 1,195-201 Conselyea St,BK,11211,-73.94342311,40.71566875,Group Day Care - Private
"SAINT JOSEPH'S COLLEGE, NEW YORK",BROOKLYN COMMUNITY DISTRICT 2,239 Vanderbilt Ave,BK,11205,-73.96897065,40.69103322,Group Day Care - Private
RABBI HARRY HALPERN DAY SCHOOL,BROOKLYN COMMUNITY DISTRICT 14,1256 E 21 St,BK,11210,-73.95500777,40.62242555,Group Day Care - Private
MANGO'S PLACE DAY CARE CORP.,BROOKLYN COMMUNITY DISTRICT 2,506 Washington Ave,BK,11238,-73.96528912,40.68379421,Group Day Care - Private
"BRIGHT HORIZONS CHILDREN'S CENTER, LLC",MANHATTAN COMMUNITY DISTRICT 1,20 Pine St,MN,10005,-74.00973494,40.70772792,Group Day Care - Corporate
"A TO Z DAY CARE CENTER AND AFTER SCHOOL PROGRAM INC.








A TO Z DAY CARE CENTER INC.",BROOKLYN COMMUNITY DISTRICT 15,3053 Ave U,BK,11229,-73.93687602,40.60122995,Group Day Care - Private
LAGUARDIA COMMUNITY COLLEGE EARLY CHILDHOOD LEARNING CENTER PROGRAM,QUEENS COMMUNITY DISTRICT 2,31-10 Thomson Ave,QN,11101,-73.93514568,40.74395733,Group Day Care - Private
"NEW GRACE CENTER,INC.",BROOKLYN COMMUNITY DISTRICT 5,650 Livonia Ave,BK,11207,-73.89271071,40.66471714,Group Day Care - Private
ALL MY CHILDREN DAY CARE & NURSERY SCHOOL INC.,QUEENS COMMUNITY DISTRICT 6,66-05 108 St,QN,11375,-73.84776069,40.7300414,Group Day Care - Public
"THE OLIVE TREEHOUSE GROUP, LLC",BROOKLYN COMMUNITY DISTRICT 7,3001 Fort Hamilton Pkwy,BK,11218,-73.9786374,40.64865881,Group Day Care - Private
RIVERDALE NEIGHBORHOOD HOUSE INC.,BRONX COMMUNITY DISTRICT 8,5521 Mosholu Ave,BX,10471,-73.90390494,40.90344199,Group Day Care - Private
"BAMBI DAY CARE, INC.",BROOKLYN COMMUNITY DISTRICT 9,300 Rogers Ave,BK,11225,-73.95389333,40.66608092,Group Day Care - Private
HOUR EARLY LEARNING PROGRAM - PRESCHOOL,QUEENS COMMUNITY DISTRICT 1,36-11 11 St,QN,11106,-73.93998484,40.76030492,Group Day Care - Private
JANET LAWRENCE,BROOKLYN COMMUNITY DISTRICT 17,3217 Church Ave,BK,11226,-73.94702758,40.65114361,Group Day Care - Private
HAPPY PARENTS HAPPY KIDS INC.,QUEENS COMMUNITY DISTRICT 12,117-25 Farmers Blvd,QN,11412,-73.76195596,40.6908763,Group Day Care - Private
THE UNITED METHODIST CITY SOCIETY,BROOKLYN COMMUNITY DISTRICT 7,4419 7 Ave,BK,11220,-74.00259812,40.64524077,Head Start Center - Public
"THE INSTITUTES OF APPLIED HUMAN DYNAMICS, INC.",BRONX COMMUNITY DISTRICT 11,2213 E Tremont Ave,BX,10462,-73.85675604,40.84231264,Group Day Care - Private
PARK PLACE DC INC.,BROOKLYN COMMUNITY DISTRICT 8,738 Nostrand Ave,BK,11216,-73.95048523,40.67326807,Group Day Care - Private
"RABBINICAL COMMITTEE OF BROWNSTONE BROOKLYN,INC.",BROOKLYN COMMUNITY DISTRICT 7,1266 Prospect Ave,BK,11218,-73.97640544,40.65231168,Group Day Care - Private
NEW MILESTONE INC,QUEENS COMMUNITY DISTRICT 7,132-54 Pople Ave,QN,11355,-73.83064206,40.75349613,Group Day Care - Private
BUSHWICK UNITED HOUSING DEVELOPMENT FUND CORPORATION,BROOKLYN COMMUNITY DISTRICT 1,178 Leonard St,BK,11206,-73.9460938,40.70960685,Head Start Center - Public
YAI/NEW YORK LEAGUE FOR EARLY LEARNING INC.,BROOKLYN COMMUNITY DISTRICT 10,420 95 St,BK,11209,-74.03085334,40.61459109,Group Day Care - Private
"JEWISH COMMUNITY CENTER OF STATEN ISLAND, INCORPORATED",STATEN ISLAND COMMUNITY DISTRICT 3,3854 Hylan Blvd,SI,10308,-74.14270769,40.54514539,Group Day Care - Private
"HAN-I, INC",QUEENS COMMUNITY DISTRICT 11,198-18 32 Rd,QN,11358,-73.79044112,40.76838616,Group Day Care - Private
"NORTHSIDE CENTER FOR CHILD DEVELOPMENT, INC.",MANHATTAN COMMUNITY DISTRICT 11,302 E 111 St,MN,10029,-73.93965527,40.79337335,Head Start Center - Public
EAST SIDE HOUSE SETTLEMENT,BRONX COMMUNITY DISTRICT 1,201 St. Ann's Ave,BX,10454,-73.91927478,40.80589056,Head Start Center - Public
"RIVERDALE NEIGHBORHOOD HOUSE, INC.",BRONX COMMUNITY DISTRICT 8,5555 Mosholu Ave,BX,10471,-73.90390494,40.90344199,Group Day Care - Private
"ANDREW P.CORNICK, SR.",BROOKLYN COMMUNITY DISTRICT 18,3501-3503 Quentin Rd,BK,11234,-73.93751542,40.61447394,Group Day Care - Private
"THESE OUR TREASURES, INC.",BRONX COMMUNITY DISTRICT 10,2778 Bruckner Blvd,BX,10465,-73.83151903,40.83059429,Group Day Care - Private
CHABAD OF GRAMERCY PARK,MANHATTAN COMMUNITY DISTRICT 4,121 W 19 St,MN,10011,-73.99562268,40.74110724,Group Day Care - Private
1137 E. 223RD STREET CORPORATION,BRONX COMMUNITY DISTRICT 12,1137 E 223 St,BX,10466,-73.84891585,40.88255919,Group Day Care - Private
EFFIE B'S EARLY CHILDHOOD DEVELOPMENT CENTER CORP.,BROOKLYN COMMUNITY DISTRICT 8,1173 Eastern Pkwy,BK,11213,-73.92946158,40.66914817,Group Day Care - Private
"RING AROUND THE ROSIE PRESCHOOL,INC.",BROOKLYN COMMUNITY DISTRICT 10,7106 13Ave,BK,11228,-74.00547184,40.62255225,Group Day Care - Private
SUNNY SKIES DC CORP.,BROOKLYN COMMUNITY DISTRICT 12,969 43 St,BK,11219,-73.99535527,40.64272923,Group Day Care - Private
ZNAYKA ON Y INC.,BROOKLYN COMMUNITY DISTRICT 15,228 Ave U,BK,11223,-73.97566179,40.59646053,Group Day Care - Private
EAST SIDE HOUSE SETTLEMENT,BRONX COMMUNITY DISTRICT 1,375 E 143 St,BX,10454,-73.92124589,40.81296233,Head Start Center - Public
LLOYD STRUVER,BRONX COMMUNITY DISTRICT 5,2169 Grand Concourse,BX,10453,-73.90196127,40.85512555,Group Day Care - Private
WAKE EDEN COMMUNITY BAPTIST CHURCH,BRONX COMMUNITY DISTRICT 12,2074 Strang Ave,BX,10466,-73.83963133,40.89060233,Group Day Care - Private
BRONX BAPTIST CHURCH,BRONX COMMUNITY DISTRICT 5,331 E 187 St,BX,10458,-73.8954327,40.85980503,Group Day Care - Private
"LONG XING DAY CARE CENTER, INC.",BROOKLYN COMMUNITY DISTRICT 7,762 59 St,BK,11220,-74.00969929,40.63624298,Group Day Care - Private
NORTHEAST BRONX DAY CARE CENTER INC.,BRONX COMMUNITY DISTRICT 8,5401 Post Rd,BX,10471,-73.89817073,40.90139778,Group Day Care - Private
"BOOKS & RATTLES,INC.",QUEENS COMMUNITY DISTRICT 8,86-28 Francis Lewis Blvd.,QN,11427,-73.76534566,40.72466593,Group Day Care - Private
"A YOU'RE ADORABLE,INC.",BRONX COMMUNITY DISTRICT 10,3304 Griswold Ave,BX,10465,-73.81624969,40.84445649,Group Day Care - Private
EDEN CHRISTIAN ACADEMY & EARLY CHILDHOOD CENTER,BRONX COMMUNITY DISTRICT 4,1509 Morris Ave,BX,10457,-73.90976987,40.84143859,Group Day Care - Private
OTSAR EARLY CHILDHOOD CENTER,BROOKLYN COMMUNITY DISTRICT 13,2324 W 13 St,BK,11223,-73.98337629,40.59059352,Group Day Care - Private
"CHRISTINE DEGENNARO/LITTLE STARS SCHOOL, INC.",BRONX COMMUNITY DISTRICT 12,4063 Edson Ave,BX,10466,-73.84438529,40.89151184,Group Day Care - Private
"KREATIVE KARE DAY CARE CENTER,INC.",BROOKLYN COMMUNITY DISTRICT 4,541 Knickerbocker Ave,BK,11221,-73.91555808,40.69750055,Group Day Care - Private
YOUNG MEN'S/YOUNG WOMEN'S HEBREW ASSOCIATION OF THE BRONX,BRONX COMMUNITY DISTRICT 8,5625 Arlington Ave,BX,10471,-73.90804463,40.90513609,Group Day Care - Private
"BRONX ORGANIZATION FOR THE LEARNING DISABLED OF NEW YORK,INC.",BRONX COMMUNITY DISTRICT 10,2885 St. Theresa Ave,BX,10461,-73.83271061,40.84963061,Group Day Care - Private
"OUR CHILDREN-THE LEADERS OF TOMORROW, INC.",BROOKLYN COMMUNITY DISTRICT 3,756 Myrtle Ave,BK,11206,-73.95196579,40.6948179,Group Day Care - Public
NATIONAL ASSOCIATION OF FAMILY DEVELOPMENT CENTERS,BROOKLYN COMMUNITY DISTRICT 13,293 Neptune Ave,BK,11235,-73.9642083,40.58144347,Head Start Center - Public
"BRIGHTSIDE ACADEMY, INC.",BRONX COMMUNITY DISTRICT 4,1465 Webster Ave,BX,10456,-73.90659421,40.8380436,Group Day Care - Public
AMAZING CHILD CARE INC.,QUEENS COMMUNITY DISTRICT 2,43-12 46 St,QN,11104,-73.91873215,40.74441627,Group Day Care - Private
"HIGHBRIDGE ADVISORY COUNCIL FAMILY SERVICES, INC.",BRONX COMMUNITY DISTRICT 4,1594-98 Townsend Ave,BX,10452,-73.91325369,40.84436437,Group Day Care - Public
JADS CHILDREN CENTER INC.,BRONX COMMUNITY DISTRICT 5,2403 Grand Concourse,BX,10468,-73.89885145,40.86056287,Group Day Care - Private
NEW LIFE CHILD DEVELOPMENT CENTER INC.,BROOKLYN COMMUNITY DISTRICT 4,406 Grove St,BK,11237,-73.91222423,40.70146424,Head Start Center - Public
"BRIGHT HORIZONS CHILDREN'S CENTER, INC.",MANHATTAN COMMUNITY DISTRICT 1,128 Pearl St,MN,10005,-74.00811874,40.70504092,Group Day Care - Private
LITTLE ANGEL EARLY CHILDHOOD DAY CARE INC.,BRONX COMMUNITY DISTRICT 9,1161 Olmstead Ave,BX,10472,-73.85429437,40.83095193,Group Day Care - Private
"COLONY-SOUTH BROOKLYN HOUSES, INC.",BROOKLYN COMMUNITY DISTRICT 1,222 Graham Ave,BK,11206,-73.9427679,40.70992089,Group Day Care - Private
"NEW YORK CENTER FOR INFANTS AND TODDLERS, INC.",MANHATTAN COMMUNITY DISTRICT 11,1787 Madison Ave,MN,10035,-73.94384192,40.80086034,Group Day Care - Private
"HANDS AND HEARTS LEARNING CENTER, INC.",BROOKLYN COMMUNITY DISTRICT 16,564 Thomas S Boyland St,BK,11212,-73.91328975,40.66696051,Group Day Care - Private
CHILDREN'S RESCUE FUND,BRONX COMMUNITY DISTRICT 3,1520 Brook Ave,BX,10457,-73.90469235,40.83869528,Group Day Care - Private
"THE RECTOR, CHURCH WARDENS AND VESTRYMEN OF GRACE CHURCH",BROOKLYN COMMUNITY DISTRICT 2,254 Hicks St,BK,11201,-73.99698528,40.6939029,Group Day Care - Private
TREASURE ISLAND,BROOKLYN COMMUNITY DISTRICT 10,347 74 St,BK,11209,-74.02591483,40.63213976,Group Day Care - Private
"STEPS TO SUCCESS OF NY, LLC",BROOKLYN COMMUNITY DISTRICT 16,11 New Lots Ave,BK,11212,-73.9046447,40.65761592,Group Day Care - Private
CHABAD LUBAVITCH OF BROOKLYN HEIGHTS,BROOKLYN COMMUNITY DISTRICT 2,166 Montague St,BK,11201,-73.99269037,40.69410857,Group Day Care - Private
CANARSIE CHILDHOOD CENTER INC.,BROOKLYN COMMUNITY DISTRICT 18,611 E 76 St,BK,11236,-73.91855792,40.63600594,Group Day Care - Private
"THE TOTS LOT, INC.",QUEENS COMMUNITY DISTRICT 12,133-16 Springfield Blvd.,QN,11413,-73.75315106,40.68089693,Group Day Care - Private
PRESCHOOL OF AMERICA,MANHATTAN COMMUNITY DISTRICT 3,44-46 Market St,MN,10002,-73.99406992,40.71210882,Group Day Care - Private
"VILLAGE CHILD DEVELOPMENT CENTER, INC",BRONX COMMUNITY DISTRICT 1,348 E 146 St,BX,10451,-73.92118574,40.81494398,Group Day Care - Private
"UPPER MIDTOWN CHABAD LUBAVITCH, INC.",MANHATTAN COMMUNITY DISTRICT 6,336 E 53 St,MN,10022,-73.96583265,40.7559486,Group Day Care - Private
"TINY FOOTSTEPS ,INC",QUEENS COMMUNITY DISTRICT 8,167-01 Union Turnpike,QN,11366,-73.80073576,40.72305282,Group Day Care - Private
Y A I/NEW YORK LEAGUE FOR EARLY LEARNING,BRONX COMMUNITY DISTRICT 12,1180 E. 214 St,BX,10469,-73.85204458,40.87579757,Group Day Care - Private
"THE FRIENDS OF CROWN HEIGHTS EDUCATIONAL CENTER, INC.",BROOKLYN COMMUNITY DISTRICT 17,1886 Nostrand Ave,BK,11226,-73.94882038,40.639523,Group Day Care - Public
"FRIENDS OF CROWN HEIGHTS EDUCATIONAL CENTERS, INC.",BROOKLYN COMMUNITY DISTRICT 17,141 E 40 St,BK,11203,-73.93983696,40.65226818,Group Day Care - Private
"FRIENDS OF CROWN HEIGHTS EDUCATIONAL CENTER, INC.",BROOKLYN COMMUNITY DISTRICT 17,141 E 40 St,BK,11203,-73.93983696,40.65226818,Group Day Care - Private
"A & A KATHY'S DAY CARE,INC.",QUEENS COMMUNITY DISTRICT 4,94-25 57 Ave,QN,11373,-73.86660664,40.73678119,Group Day Care - Private
"FUNCTIONAL LIFE ACHIEVEMENT, INC",QUEENS COMMUNITY DISTRICT 7,35-10 156 St,QN,11354,-73.809233,40.76552585,Group Day Care - Private
STEPHANIE AND NORMA TROWERS,BROOKLYN COMMUNITY DISTRICT 17,2513 Bedford Ave,BK,11226,-73.95413326,40.64216573,Group Day Care - Private
BUTTERFLY 1 INC.,BROOKLYN COMMUNITY DISTRICT 15,2770 E 16 St,BK,11235,-73.95296706,40.58411561,Group Day Care - Private
"BRIGHTSIDE ACADEMY,INC.",BRONX COMMUNITY DISTRICT 4,1465 Webster Ave,BX,10456,-73.90659421,40.8380436,Group Day Care - Private
NEW HOPE ACADEMY. INC. (P.S.),BROOKLYN COMMUNITY DISTRICT 17,1481 Nostrand Ave,BK,11226,-73.9491834,40.65017293,Group Day Care - Private
"NEW HOPE ACADEMY, INC. (I/T)",BROOKLYN COMMUNITY DISTRICT 17,1481 Nostrand Ave,BK,11226,-73.9491834,40.65017293,Group Day Care - Private
"LA PENINSULA COMMUNITY ORGANIZATION, INC.",BRONX COMMUNITY DISTRICT 3,1717 Fulton Ave,BX,10457,-73.89794397,40.84176358,Head Start Center - Public
"SMILES AROUND US FOR INFANTS AND TODDLERS, INC.",STATEN ISLAND COMMUNITY DISTRICT 2,343 Sand Lane,SI,10305,-74.06726601,40.59123928,Group Day Care - Private
"AVALON FIFTH AVENUE TODDLER PROGRAM,INC.",BROOKLYN COMMUNITY DISTRICT 7,552 5 Ave,BK,11215,-73.98966924,40.66557642,Group Day Care - Private
ABYSSINIAN DEVELOPMENT CORP.,MANHATTAN COMMUNITY DISTRICT 10,25 W 132 St,MN,10037,-73.93963146,40.81166145,Head Start Center - Public
"THE CHILD CENTER OF NEW YORK, INC.",QUEENS COMMUNITY DISTRICT 7,140-15 Sanford Ave,QN,11355,-73.8268736,40.75777234,Head Start Center - Public
AMY'S KIDDIE DAY CARE CENTER LLC,BROOKLYN COMMUNITY DISTRICT 9,102 Fenimore St,BK,11225,-73.95877902,40.65792254,Group Day Care - Private
SCAN NEW YORK/VOLUNTEER PARENT-AIDES ASSOC.,MANHATTAN COMMUNITY DISTRICT 8,1794 First Ave,MN,10128,-73.94541518,40.78070928,Group Day Care - Public
"POLICE ATHLETIC LEAGUE, INC.",BROOKLYN COMMUNITY DISTRICT 5,454 Pennsylvania Ave,BK,11207,-73.89471291,40.66593767,Head Start Center - Public
ANNOINTED MINDS CHRISTIAN ACADEMY,BROOKLYN COMMUNITY DISTRICT 16,2440 Fulton St,BK,11233,-73.90414034,40.67753162,Group Day Care - Private
